Class;5.74;5.75;5.76;5.77;5.78;5.79;5.8;5.81;5.82;5.83;5.84;5.85;5.86;5.87;5.88;5.89;5.9;5.91;5.92;5.93;5.94;5.95;5.96;5.97;5.98;5.99;6;6.01;6.02;6.03;6.04;6.05;6.06;6.07;6.08;6.09;6.1;6.11
A;0.0182;0.018233333;0.018066667;0.018833333;0.019033333;0.0207;0.020266667;0.021666667;0.023366667;0.024766667;0.027033333;0.028433333;0.030133333;0.032966667;0.035366667;0.0366;0.038466667;0.0386;0.040666667;0.040066667;0.039233333;0.039266667;0.0381;0.035633333;0.034433333;0.031866667;0.030133333;0.027666667;0.0263;0.024733333;0.022766667;0.0228;0.021533333;0.021133333;0.020933333;0.021133333;0.021033333;0.020866667
A;0.017833333;0.018566667;0.018633333;0.019533333;0.019333333;0.020366667;0.0213;0.022066667;0.024433333;0.0254;0.027633333;0.029766667;0.0313;0.0348;0.036466667;0.0387;0.040733333;0.042033333;0.0425;0.0425;0.042133333;0.041766667;0.039866667;0.0384;0.035066667;0.032866667;0.031233333;0.028266667;0.026566667;0.0253;0.023266667;0.0219;0.020933333;0.020933333;0.0205;0.020566667;0.020833333;0.0207
A;0.016866667;0.017533333;0.0174;0.017566667;0.0189;0.018533333;0.019066667;0.019733333;0.020733333;0.0219;0.0229;0.0246;0.025933333;0.027233333;0.028866667;0.029666667;0.0309;0.031333333;0.031866667;0.032166667;0.031133333;0.0308;0.029566667;0.027833333;0.026333333;0.0248;0.0232;0.021533333;0.0198;0.0184;0.0173;0.0169;0.016466667;0.0162;0.0162;0.016;0.0153;0.0159
A;0.0186;0.018666667;0.018733333;0.019366667;0.0189;0.020166667;0.0205;0.021366667;0.021966667;0.023466667;0.025033333;0.026733333;0.027766667;0.029733333;0.031;0.032533333;0.034366667;0.034733333;0.0349;0.034466667;0.034333333;0.0328;0.031933333;0.030333333;0.028266667;0.026366667;0.024433333;0.022633333;0.0211;0.019033333;0.0183;0.017233333;0.0166;0.015933333;0.0154;0.015766667;0.0154;0.015533333
A;0.017766667;0.018266667;0.018333333;0.018166667;0.0189;0.02;0.020766667;0.0218;0.022933333;0.024366667;0.025833333;0.027933333;0.0301;0.031533333;0.034066667;0.0352;0.037233333;0.037533333;0.038233333;0.038666667;0.038466667;0.037333333;0.0364;0.033766667;0.0321;0.030466667;0.027766667;0.026133333;0.024733333;0.022733333;0.022233333;0.0211;0.020133333;0.0206;0.0192;0.018933333;0.019266667;0.019333333
A;0.017433333;0.017566667;0.018433333;0.018466667;0.018433333;0.0192;0.02;0.0202;0.021;0.022666667;0.023933333;0.024833333;0.026266667;0.0281;0.0293;0.029933333;0.030866667;0.032133333;0.032366667;0.0314;0.031533333;0.030533333;0.029366667;0.0283;0.026766667;0.025266667;0.023566667;0.021933333;0.02;0.019333333;0.018333333;0.017633333;0.016866667;0.016166667;0.016466667;0.0163;0.0162;0.016033333
A;0.0181;0.017866667;0.017833333;0.018533333;0.018466667;0.018966667;0.0197;0.020833333;0.0214;0.022833333;0.0236;0.025233333;0.026;0.028166667;0.028733333;0.0305;0.030866667;0.032066667;0.032033333;0.0323;0.031566667;0.030166667;0.029433333;0.0276;0.026266667;0.024133333;0.0223;0.021466667;0.019666667;0.018933333;0.017666667;0.0165;0.015666667;0.015633333;0.0158;0.015166667;0.0156;0.015366667
A;0.018333333;0.0183;0.018166667;0.0191;0.0194;0.0208;0.021033333;0.021533333;0.023066667;0.024066667;0.026133333;0.027733333;0.0292;0.031466667;0.033766667;0.034566667;0.0373;0.0374;0.038066667;0.0381;0.037866667;0.036066667;0.0345;0.034;0.031633333;0.029833333;0.0276;0.025866667;0.0242;0.023;0.021866667;0.0212;0.019866667;0.0199;0.019266667;0.019266667;0.0192;0.019066667
A;0.017633333;0.018066667;0.0187;0.0189;0.019033333;0.0204;0.0207;0.021966667;0.023366667;0.024033333;0.0265;0.0286;0.030266667;0.033033333;0.0343;0.0365;0.038233333;0.039233333;0.038733333;0.0405;0.040266667;0.038733333;0.037;0.036133333;0.033266667;0.032166667;0.029633333;0.0276;0.0264;0.024066667;0.023333333;0.022533333;0.021733333;0.020933333;0.020833333;0.020966667;0.0209;0.021
A;0.0173;0.017333333;0.017566667;0.0178;0.0185;0.0188;0.019533333;0.020833333;0.021833333;0.023333333;0.0247;0.026633333;0.028333333;0.0309;0.0315;0.0339;0.035566667;0.0365;0.037233333;0.037433333;0.036066667;0.0356;0.033066667;0.032033333;0.030566667;0.028533333;0.025966667;0.0239;0.022333333;0.021233333;0.0191;0.018233333;0.018166667;0.017333333;0.016466667;0.0168;0.017066667;0.016633333
A;0.0174;0.017866667;0.0181;0.018133333;0.018666667;0.019366667;0.019966667;0.020633333;0.021766667;0.0231;0.023666667;0.025666667;0.027166667;0.028866667;0.0304;0.0306;0.032566667;0.033733333;0.0336;0.033433333;0.0336;0.032733333;0.031466667;0.0299;0.0286;0.0263;0.0251;0.0237;0.021933333;0.020966667;0.019733333;0.019133333;0.0185;0.0182;0.018066667;0.017833333;0.0179;0.0181
A;0.0178;0.017933333;0.0183;0.018166667;0.019533333;0.019266667;0.020433333;0.022033333;0.0227;0.024466667;0.025433333;0.027966667;0.0295;0.0322;0.034233333;0.0358;0.037233333;0.038466667;0.0385;0.0392;0.038433333;0.037366667;0.037033333;0.034733333;0.032433333;0.030766667;0.028566667;0.0271;0.025466667;0.023466667;0.0224;0.021566667;0.0202;0.020166667;0.020433333;0.019766667;0.0202;0.019933333
A;0.018333333;0.018033333;0.018366667;0.018966667;0.019033333;0.019933333;0.021133333;0.022066667;0.023;0.0247;0.026133333;0.029066667;0.030666667;0.0335;0.035866667;0.037866667;0.0395;0.041;0.0421;0.041366667;0.040766667;0.040166667;0.038833333;0.037266667;0.0348;0.0328;0.0306;0.028266667;0.0263;0.025766667;0.0235;0.022666667;0.0222;0.0213;0.0215;0.0218;0.021566667;0.021766667
A;0.017033333;0.017366667;0.018033333;0.0185;0.018733333;0.019566667;0.0205;0.0215;0.0227;0.024433333;0.025733333;0.027966667;0.0311;0.032866667;0.0345;0.036066667;0.038066667;0.039366667;0.039166667;0.0404;0.038666667;0.037833333;0.036833333;0.034733333;0.032;0.0305;0.028266667;0.025666667;0.0232;0.0217;0.020233333;0.019566667;0.018333333;0.017466667;0.017366667;0.017;0.0167;0.017166667
A;0.018233333;0.018266667;0.0185;0.0193;0.0196;0.020333333;0.021366667;0.022033333;0.024233333;0.025433333;0.026833333;0.0294;0.031433333;0.034033333;0.034633333;0.038333333;0.039066667;0.041266667;0.041433333;0.041266667;0.040466667;0.039933333;0.038433333;0.036766667;0.0346;0.0316;0.030433333;0.028033333;0.025966667;0.0243;0.023366667;0.0218;0.020833333;0.021366667;0.0208;0.020333333;0.019966667;0.020633333
A;0.017433333;0.0172;0.018033333;0.0183;0.0183;0.019166667;0.0196;0.019966667;0.020933333;0.021866667;0.022733333;0.024233333;0.025266667;0.026766667;0.027733333;0.0286;0.029433333;0.03;0.0304;0.030466667;0.0301;0.028733333;0.027466667;0.026333333;0.024933333;0.023566667;0.021666667;0.0206;0.0193;0.017866667;0.0168;0.016166667;0.015433333;0.0154;0.015033333;0.015133333;0.015233333;0.0151
A;0.019066667;0.019633333;0.0192;0.0197;0.020366667;0.021333333;0.022966667;0.023466667;0.025966667;0.027533333;0.0291;0.0318;0.0349;0.0373;0.040566667;0.041466667;0.043866667;0.045933333;0.0463;0.047666667;0.046666667;0.0461;0.0432;0.041866667;0.0397;0.0376;0.034666667;0.031733333;0.0301;0.028633333;0.026933333;0.0259;0.025366667;0.024866667;0.0247;0.023866667;0.024566667;0.0253
B;0.017466667;0.017966667;0.018033333;0.018533333;0.018966667;0.019866667;0.020766667;0.022366667;0.023966667;0.025833333;0.0277;0.030033333;0.0326;0.035366667;0.038066667;0.0405;0.0424;0.043166667;0.045133333;0.045;0.044666667;0.044133333;0.040933333;0.039266667;0.037;0.033366667;0.031266667;0.028333333;0.0261;0.023533333;0.0216;0.0195;0.019133333;0.018233333;0.017333333;0.0172;0.017;0.016566667
B;0.0173;0.017666667;0.017966667;0.018266667;0.018733333;0.0194;0.0203;0.020933333;0.022866667;0.024833333;0.026233333;0.028833333;0.030466667;0.0333;0.0362;0.0381;0.039466667;0.0413;0.042266667;0.042366667;0.041766667;0.0409;0.039966667;0.0374;0.035366667;0.032833333;0.0301;0.028266667;0.026066667;0.0242;0.022366667;0.021566667;0.019466667;0.018966667;0.018933333;0.018366667;0.0188;0.018666667
B;0.0167;0.017266667;0.0177;0.017733333;0.0186;0.018766667;0.020033333;0.0205;0.021966667;0.023566667;0.0249;0.027066667;0.028633333;0.0305;0.0325;0.0349;0.036433333;0.037266667;0.037533333;0.038433333;0.038166667;0.036766667;0.035466667;0.033433333;0.0315;0.029066667;0.027;0.025066667;0.023333333;0.021266667;0.019933333;0.019066667;0.017733333;0.0172;0.016733333;0.016566667;0.016733333;0.0164
B;0.0175;0.017666667;0.018133333;0.018333333;0.019066667;0.020033333;0.0213;0.022633333;0.0241;0.0259;0.028633333;0.030733333;0.034066667;0.037233333;0.039;0.041833333;0.044833333;0.047066667;0.047066667;0.0477;0.047;0.046833333;0.0445;0.042166667;0.039366667;0.036266667;0.033;0.0303;0.027933333;0.025766667;0.024333333;0.022433333;0.021;0.020166667;0.019166667;0.019566667;0.019233333;0.0192
B;0.017066667;0.0174;0.0171;0.017866667;0.017566667;0.018366667;0.018666667;0.019466667;0.0205;0.020533333;0.0219;0.0237;0.0243;0.0258;0.027433333;0.027966667;0.028466667;0.029566667;0.030433333;0.0296;0.0301;0.028633333;0.0279;0.026333333;0.024933333;0.0237;0.022033333;0.0209;0.0196;0.018433333;0.0173;0.016933333;0.015833333;0.0155;0.015466667;0.0152;0.015533333;0.015733333
B;0.0171;0.017133333;0.017533333;0.017833333;0.018033333;0.0185;0.019366667;0.0202;0.021166667;0.021466667;0.0227;0.025133333;0.026433333;0.028;0.029533333;0.030833333;0.0322;0.0328;0.0337;0.033533333;0.033033333;0.0324;0.031466667;0.0297;0.028233333;0.026166667;0.024866667;0.023333333;0.021766667;0.02;0.0193;0.018166667;0.018233333;0.017533333;0.017566667;0.0167;0.0173;0.017166667
B;0.017266667;0.0177;0.018266667;0.018466667;0.018966667;0.020333333;0.020833333;0.0223;0.023933333;0.025833333;0.028866667;0.031366667;0.0339;0.036933333;0.039833333;0.042033333;0.045033333;0.046866667;0.047;0.047866667;0.047666667;0.047333333;0.044833333;0.042533333;0.039833333;0.036166667;0.034466667;0.030766667;0.027633333;0.025566667;0.0233;0.022333333;0.020633333;0.019666667;0.018966667;0.018466667;0.018633333;0.018233333
B;0.017033333;0.0172;0.017933333;0.017866667;0.018266667;0.019333333;0.0202;0.020966667;0.022133333;0.0236;0.024666667;0.0273;0.028966667;0.0309;0.033866667;0.035433333;0.037166667;0.038433333;0.039166667;0.0393;0.038733333;0.037233333;0.036166667;0.034833333;0.0322;0.029833333;0.027866667;0.025966667;0.022666667;0.021866667;0.020033333;0.018466667;0.0182;0.017133333;0.017066667;0.016533333;0.016433333;0.016933333
B;0.017733333;0.0176;0.0174;0.0185;0.018566667;0.018866667;0.019466667;0.020233333;0.021133333;0.022533333;0.0238;0.0254;0.027433333;0.0291;0.0306;0.031566667;0.032533333;0.034466667;0.0342;0.034833333;0.034166667;0.033466667;0.0324;0.0307;0.0289;0.0263;0.025133333;0.023266667;0.0214;0.020233333;0.019333333;0.018366667;0.0177;0.017;0.016933333;0.0172;0.016533333;0.016766667
B;0.017433333;0.0171;0.017166667;0.0179;0.0183;0.019166667;0.019933333;0.020133333;0.0217;0.0229;0.0243;0.026466667;0.0273;0.029933333;0.031766667;0.033466667;0.035533333;0.036566667;0.036233333;0.037466667;0.036066667;0.035833333;0.0343;0.0332;0.030966667;0.029033333;0.027;0.025766667;0.0235;0.021833333;0.021033333;0.019433333;0.019133333;0.018333333;0.0183;0.0182;0.017933333;0.0178
B;0.017833333;0.018;0.0187;0.018766667;0.019466667;0.020033333;0.021733333;0.022833333;0.024533333;0.026433333;0.028766667;0.031533333;0.034766667;0.0376;0.040333333;0.042433333;0.045366667;0.0471;0.047833333;0.0483;0.048733333;0.047233333;0.045033333;0.043533333;0.040966667;0.037933333;0.0343;0.032166667;0.029466667;0.026766667;0.024366667;0.0236;0.0225;0.0215;0.020833333;0.0202;0.0197;0.020533333
B;0.016966667;0.017266667;0.017866667;0.017966667;0.018633333;0.019166667;0.019866667;0.021366667;0.0218;0.023066667;0.025733333;0.027533333;0.029;0.030833333;0.0334;0.034833333;0.036766667;0.038033333;0.038866667;0.038966667;0.039166667;0.037433333;0.036466667;0.034266667;0.032433333;0.0306;0.0283;0.026066667;0.024666667;0.022833333;0.021433333;0.020466667;0.019233333;0.018966667;0.017933333;0.0184;0.018566667;0.018766667
B;0.017533333;0.018233333;0.018566667;0.018466667;0.019866667;0.020166667;0.021833333;0.023066667;0.024666667;0.027333333;0.029833333;0.0331;0.0357;0.0382;0.041433333;0.0449;0.047533333;0.048766667;0.049633333;0.051033333;0.0501;0.0492;0.047466667;0.044233333;0.040566667;0.0377;0.034633333;0.031833333;0.0278;0.025833333;0.023066667;0.021366667;0.0204;0.019033333;0.018666667;0.017966667;0.017566667;0.017533333
B;0.016166667;0.016766667;0.017166667;0.016966667;0.0174;0.0175;0.0184;0.0189;0.0192;0.020233333;0.020733333;0.022133333;0.0231;0.024033333;0.024466667;0.026566667;0.0264;0.027033333;0.027666667;0.027833333;0.027333333;0.026833333;0.026333333;0.024133333;0.0233;0.0226;0.020766667;0.019833333;0.018566667;0.017766667;0.0172;0.016166667;0.015966667;0.0153;0.015966667;0.015666667;0.0157;0.015466667
B;0.0173;0.018133333;0.0179;0.0183;0.019266667;0.019133333;0.020366667;0.020633333;0.022166667;0.023566667;0.0253;0.0271;0.028833333;0.03;0.032666667;0.034366667;0.035733333;0.036566667;0.0379;0.037633333;0.037366667;0.036266667;0.0352;0.033833333;0.031966667;0.030266667;0.027266667;0.025466667;0.0246;0.022866667;0.0213;0.02;0.019733333;0.018666667;0.018766667;0.0188;0.017933333;0.018466667
B;0.016933333;0.017466667;0.017633333;0.0179;0.017933333;0.018566667;0.019166667;0.019633333;0.020666667;0.021833333;0.022933333;0.024333333;0.025866667;0.027533333;0.029066667;0.030233333;0.031133333;0.031566667;0.0326;0.032166667;0.0319;0.030833333;0.030366667;0.028666667;0.026766667;0.025;0.0235;0.021433333;0.0204;0.019033333;0.017966667;0.016933333;0.016633333;0.015566667;0.015666667;0.015666667;0.015733333;0.015333333
B;0.017733333;0.0177;0.018;0.018366667;0.019033333;0.0195;0.020866667;0.021333333;0.023;0.0243;0.0259;0.0287;0.029966667;0.032766667;0.035;0.036666667;0.0388;0.039866667;0.040566667;0.0406;0.0417;0.04;0.038633333;0.0366;0.034866667;0.032433333;0.030666667;0.0285;0.027066667;0.026;0.023833333;0.023333333;0.0227;0.0212;0.020766667;0.021166667;0.021133333;0.021233333
